fips,QAT,ECU,SEN,NED,ENG,IRN,WAL,ARG,KSA,MEX,POL,FRA,AUS,DEN,TUN,ESP,CRC,GER,JPN,BEL,CAN,MAR,CRO,BRA,SRB,SUI,CMR,POR,GHA,URU,KOR
29095,133.0,108.0,49.0,90.0,186.0,240.0,336.0,39.0,115.0,12609.0,158.0,113.0,0.0,16.0,113.0,92.0,58.0,716.0,173.0,9.0,708.0,335.0,0.0,204.0,16.0,44.0,242.0,4.0,97.0,90.0,671.0
53059,0.0,0.0,0.0,8.0,19.0,0.0,8.0,0.0,0.0,254.0,9.0,13.0,0.0,0.0,0.0,12.0,0.0,14.0,10.0,0.0,59.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0
02170,9.0,0.0,0.0,36.0,121.0,10.0,10.0,5.0,0.0,239.0,45.0,46.0,0.0,4.0,4.0,19.0,0.0,204.0,57.0,10.0,231.0,0.0,7.0,36.0,0.0,8.0,0.0,30.0,17.0,0.0,213.0
51053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0
22115,10.0,0.0,0.0,0.0,25.0,3.0,1.0,1.0,3.0,340.0,0.0,28.0,0.0,0.0,0.0,4.0,3.0,235.0,9.0,2.0,17.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,176.0
55001,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,154.0,166.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0
35028,0.0,0.0,0.0,10.0,21.0,0.0,45.0,15.0,0.0,153.0,0.0,11.0,0.0,0.0,0.0,41.0,0.0,75.0,17.0,0.0,100.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
06091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21235,0.0,0.0,0.0,4.0,0.0,22.0,7.0,0.0,10.0,3.0,0.0,60.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,53.0,11.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42035,0.0,0.0,14.0,2.0,25.0,17.0,12.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0
29085,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17143,25.0,42.0,0.0,16.0,133.0,84.0,91.0,9.0,15.0,1407.0,91.0,52.0,0.0,0.0,14.0,30.0,18.0,187.0,225.0,14.0,311.0,0.0,22.0,131.0,0.0,0.0,10.0,0.0,43.0,20.0,235.0
20151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48035,0.0,0.0,0.0,0.0,0.0,8.0,30.0,0.0,0.0,1052.0,0.0,11.0,0.0,0.0,0.0,29.0,0.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
13211,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41057,0.0,0.0,0.0,20.0,74.0,0.0,25.0,0.0,0.0,1023.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
16067,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3019.0,35.0,0.0,0.0,0.0,15.0,0.0,0.0,29.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18091,0.0,35.0,0.0,23.0,64.0,0.0,7.0,0.0,0.0,1641.0,144.0,8.0,0.0,0.0,0.0,31.0,0.0,308.0,47.0,0.0,42.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,145.0
08061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01081,14.0,17.0,0.0,13.0,213.0,64.0,54.0,0.0,72.0,920.0,0.0,135.0,0.0,0.0,0.0,3.0,12.0,446.0,101.0,0.0,151.0,0.0,16.0,113.0,0.0,25.0,0.0,0.0,24.0,0.0,2663.0
06085,1755.0,386.0,370.0,1244.0,2927.0,17609.0,5961.0,1890.0,595.0,124352.0,1993.0,4289.0,0.0,561.0,412.0,1324.0,309.0,6530.0,10937.0,707.0,9522.0,308.0,455.0,3822.0,411.0,1273.0,120.0,3741.0,330.0,180.0,21748.0
08015,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,71.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0
36123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,53.0,30.0,0.0,36.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
41061,0.0,0.0,0.0,0.0,3.0,0.0,21.0,0.0,0.0,67.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,45.0,44.0,0.0,37.0,0.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0
02198,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
08039,0.0,4.0,0.0,14.0,15.0,0.0,10.0,0.0,0.0,227.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,49.0,38.0,0.0,27.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
32017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12031,78.0,1117.0,120.0,112.0,1019.0,380.0,1032.0,416.0,369.0,5417.0,366.0,221.0,0.0,87.0,99.0,318.0,233.0,1513.0,1392.0,82.0,1812.0,319.0,368.0,3424.0,430.0,91.0,8.0,132.0,329.0,39.0,895.0
30057,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,30.0,0.0,74.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
39081,0.0,0.0,0.0,0.0,13.0,0.0,23.0,0.0,0.0,56.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,14.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0
48029,144.0,660.0,0.0,98.0,1254.0,1740.0,782.0,657.0,969.0,156772.0,497.0,474.0,0.0,152.0,105.0,755.0,341.0,2991.0,1248.0,40.0,2463.0,444.0,35.0,913.0,104.0,86.0,214.0,67.0,148.0,80.0,2653.0
18177,0.0,0.0,0.0,30.0,24.0,0.0,15.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,61.0,17.0,0.0,49.0,35.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
37067,42.0,80.0,165.0,23.0,253.0,194.0,320.0,74.0,7.0,12214.0,123.0,57.0,0.0,33.0,0.0,35.0,25.0,471.0,217.0,6.0,410.0,47.0,1.0,201.0,0.0,0.0,0.0,16.0,54.0,8.0,541.0
47189,0.0,19.0,0.0,0.0,78.0,7.0,24.0,3.0,0.0,1315.0,49.0,19.0,0.0,0.0,0.0,13.0,0.0,261.0,23.0,0.0,237.0,0.0,0.0,34.0,10.0,0.0,0.0,4.0,3.0,0.0,100.0
05007,17.0,24.0,0.0,29.0,166.0,29.0,316.0,82.0,0.0,13492.0,37.0,13.0,0.0,0.0,0.0,11.0,84.0,142.0,80.0,0.0,293.0,7.0,0.0,345.0,0.0,0.0,0.0,5.0,0.0,0.0,414.0
46117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36021,0.0,33.0,3.0,12.0,87.0,8.0,292.0,16.0,0.0,360.0,74.0,53.0,0.0,0.0,0.0,39.0,0.0,314.0,20.0,14.0,190.0,8.0,6.0,58.0,8.0,34.0,0.0,5.0,21.0,0.0,44.0
41019,0.0,0.0,0.0,34.0,243.0,0.0,78.0,7.0,0.0,897.0,16.0,29.0,0.0,0.0,0.0,3.0,0.0,126.0,38.0,0.0,390.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
31021,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39129,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13311,0.0,0.0,0.0,8.0,81.0,0.0,5.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,63.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
45003,0.0,12.0,0.0,74.0,142.0,147.0,139.0,0.0,0.0,2291.0,137.0,109.0,0.0,2.0,0.0,27.0,197.0,116.0,221.0,2.0,193.0,0.0,0.0,32.0,7.0,0.0,34.0,27.0,0.0,0.0,10.0
55043,0.0,0.0,0.0,6.0,1.0,0.0,17.0,0.0,0.0,209.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,18.0,0.0,25.0,0.0,46.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,22.0
19165,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48475,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48059,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13263,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53047,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,3154.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,51.0,19.0,0.0,330.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
05077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29167,0.0,0.0,0.0,0.0,21.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,30.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
12061,20.0,105.0,41.0,97.0,428.0,139.0,393.0,146.0,0.0,3046.0,502.0,135.0,0.0,41.0,0.0,26.0,4.0,612.0,104.0,12.0,957.0,0.0,0.0,533.0,0.0,39.0,0.0,28.0,0.0,10.0,20.0
42129,22.0,24.0,0.0,20.0,201.0,0.0,171.0,24.0,0.0,316.0,16.0,26.0,0.0,0.0,0.0,19.0,0.0,275.0,62.0,29.0,240.0,22.0,0.0,33.0,0.0,0.0,6.0,0.0,3.0,19.0,217.0
27139,4.0,44.0,0.0,0.0,85.0,46.0,44.0,14.0,0.0,1610.0,344.0,17.0,0.0,71.0,0.0,24.0,0.0,119.0,41.0,0.0,225.0,5.0,0.0,82.0,15.0,0.0,58.0,0.0,311.0,0.0,489.0
01003,0.0,109.0,0.0,33.0,212.0,0.0,126.0,15.0,0.0,1742.0,92.0,138.0,0.0,2.0,0.0,0.0,0.0,393.0,218.0,0.0,296.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,72.0,82.0
21073,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0,0.0,2.0,66.0,17.0,40.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0
20163,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18103,0.0,0.0,0.0,0.0,20.0,0.0,14.0,0.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
16041,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21231,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55099,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,0.0,12.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13051,9.0,12.0,0.0,28.0,320.0,0.0,370.0,62.0,73.0,4128.0,0.0,96.0,0.0,22.0,6.0,9.0,45.0,992.0,141.0,6.0,517.0,39.0,55.0,629.0,0.0,7.0,19.0,0.0,116.0,69.0,835.0
42075,48.0,98.0,0.0,28.0,42.0,0.0,26.0,9.0,0.0,472.0,14.0,68.0,0.0,0.0,11.0,0.0,0.0,74.0,18.0,0.0,93.0,290.0,10.0,50.0,9.0,0.0,0.0,7.0,3.0,0.0,169.0
49055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42091,264.0,298.0,15.0,318.0,948.0,932.0,1186.0,539.0,82.0,5794.0,1042.0,621.0,0.0,114.0,500.0,320.0,62.0,2023.0,355.0,98.0,1452.0,517.0,8.0,896.0,30.0,199.0,0.0,373.0,574.0,44.0,8256.0
22061,0.0,0.0,0.0,0.0,18.0,28.0,0.0,8.0,155.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,15.0,0.0,35.0,0.0,18.0,19.0,0.0,0.0,46.0,5.0,0.0,0.0,0.0
01075,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18005,30.0,23.0,18.0,0.0,63.0,10.0,167.0,0.0,0.0,1502.0,0.0,124.0,0.0,0.0,7.0,325.0,0.0,155.0,412.0,27.0,29.0,0.0,0.0,52.0,0.0,32.0,0.0,0.0,37.0,0.0,180.0
20065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22071,19.0,195.0,25.0,126.0,283.0,193.0,372.0,167.0,105.0,1240.0,161.0,394.0,0.0,9.0,8.0,162.0,61.0,294.0,210.0,15.0,533.0,0.0,32.0,402.0,14.0,46.0,28.0,29.0,40.0,30.0,296.0
27165,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,887.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
38045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13013,0.0,12.0,0.0,0.0,57.0,21.0,50.0,0.0,4.0,1471.0,27.0,24.0,0.0,0.0,0.0,15.0,70.0,64.0,33.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10.0,159.0
45035,0.0,47.0,0.0,0.0,143.0,0.0,57.0,0.0,0.0,1323.0,114.0,43.0,0.0,0.0,9.0,36.0,61.0,404.0,100.0,18.0,371.0,7.0,0.0,450.0,0.0,8.0,0.0,34.0,0.0,0.0,181.0
46013,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,33.0,8.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0
06025,0.0,0.0,0.0,0.0,31.0,18.0,2.0,32.0,0.0,50739.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,4.0,149.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,286.0
55109,3.0,7.0,0.0,6.0,53.0,6.0,24.0,0.0,0.0,565.0,53.0,13.0,0.0,0.0,6.0,0.0,0.0,95.0,2.0,0.0,109.0,26.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0
06035,0.0,0.0,0.0,0.0,5.0,5.0,23.0,0.0,0.0,844.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0
06073,1340.0,1218.0,18.0,1834.0,5906.0,11453.0,5064.0,1845.0,1347.0,323418.0,2263.0,2968.0,0.0,905.0,472.0,1410.0,705.0,6717.0,12056.0,624.0,11930.0,589.0,288.0,6416.0,746.0,850.0,127.0,1322.0,458.0,464.0,14802.0
55089,0.0,0.0,0.0,27.0,49.0,21.0,144.0,0.0,0.0,416.0,15.0,18.0,0.0,16.0,9.0,31.0,28.0,368.0,0.0,23.0,193.0,0.0,0.0,100.0,18.0,21.0,24.0,17.0,1.0,0.0,159.0
48113,589.0,1109.0,53.0,159.0,1619.0,2429.0,1657.0,1648.0,1000.0,332029.0,578.0,1242.0,0.0,130.0,380.0,1088.0,629.0,1921.0,2002.0,194.0,3651.0,454.0,100.0,2310.0,54.0,179.0,2234.0,152.0,2268.0,196.0,6687.0
19149,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
51019,0.0,0.0,0.0,0.0,88.0,6.0,13.0,30.0,0.0,169.0,14.0,16.0,0.0,0.0,0.0,18.0,0.0,41.0,8.0,0.0,202.0,0.0,0.0,107.0,0.0,0.0,0.0,50.0,0.0,9.0,62.0
27131,0.0,21.0,0.0,0.0,12.0,0.0,9.0,1.0,0.0,1464.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,47.0,52.0,3.0,37.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,15.0,0.0,129.0
31129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42109,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,81.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,20.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0
48381,13.0,95.0,0.0,10.0,49.0,584.0,67.0,26.0,0.0,2250.0,54.0,146.0,0.0,0.0,0.0,47.0,0.0,128.0,5.0,11.0,144.0,0.0,0.0,91.0,56.0,0.0,11.0,0.0,82.0,17.0,98.0
30103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
51810,116.0,202.0,41.0,118.0,704.0,47.0,931.0,150.0,11.0,2501.0,110.0,258.0,0.0,41.0,23.0,446.0,137.0,929.0,494.0,35.0,704.0,195.0,24.0,618.0,16.0,34.0,0.0,95.0,324.0,10.0,583.0
21149,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28089,9.0,3.0,26.0,0.0,29.0,229.0,36.0,8.0,0.0,770.0,32.0,19.0,0.0,0.0,0.0,0.0,6.0,69.0,0.0,72.0,69.0,0.0,2.0,0.0,3.0,0.0,0.0,12.0,7.0,0.0,103.0
28107,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08045,10.0,26.0,0.0,10.0,48.0,8.0,150.0,122.0,0.0,5760.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,30.0,10.0,37.0,0.0,0.0,3.0,0.0,95.0,0.0,0.0,0.0,0.0,13.0
46023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0
48001,0.0,0.0,0.0,9.0,2.0,15.0,0.0,0.0,0.0,1902.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,0.0,87.0,0.0,0.0,0.0,0.0,16.0,257.0,0.0,26.0,0.0,64.0
72065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
26073,0.0,5.0,0.0,41.0,31.0,13.0,0.0,5.0,32.0,192.0,61.0,0.0,0.0,0.0,0.0,27.0,0.0,82.0,47.0,0.0,131.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,61.0
